ID	start	end	transcription
GS-S2-D-18	49.985	50.933	あのそういうことじゃなくて
GS-S2-A-17	49.989	50.438	うん
GS-S2-C-11	50.885	51.166	うーん
GS-S2-C-12	51.166	51.632	{LAUGH}
GS-S2-D-19	51.882	54.095	例えば葉加瀬太郎だったら お金出さないと見れないじゃないですか
GS-S2-C-13	53.916	54.566	あー
GS-S2-D-20	54.433	54.676	こういう
GS-S2-A-18	54.846	56.007	うーん あそっか
GS-S2-D-21	54.924	55.395	アーティストは
GS-S2-D-22	55.71	55.836	
GS-S2-C-14	55.719	57.578	なんか若干希少価値が
GS-S2-D-23	57.041	59.129	そう 希少価値というか付加価値が高いのかな
GS-S2-A-19	58.04	58.69	うーん
GS-S2-C-15	58.164	59.172	うーんと
GS-S2-D-24	59.13	60.594	{LAUGH}
GS-S2-C-16	59.491	61.299	私も正直それ思っちゃいました
GS-S2-C-17	61.519	62.692	みんなに受けそうだけど
GS-S2-A-20	64.004	64.9	うーん
GS-S2-C-18	64.261	69.326	どっちかといったら着ぐるみとかで登場してきて わーってうけるとしたら子供かなみたいな
GS-S2-D-25	64.96	65.14	うん
GS-S2-D-26	69.113	69.665	子供
GS-S2-B-17	69.716	71.176	うーんですね
GS-S2-A-21	69.834	70.743	うーん あそっ
GS-S2-C-19	69.957	70.778	うーん
GS-S2-D-27	70.144	70.564	完全に
GS-S2-A-22	70.936	71.25	か
GS-S2-A-23	71.593	72.482	なるほど
GS-S2-A-24	72.714	73.369	そっか
GS-S2-A-25	73.59	77.22	なんかイベントとしてこうくまもんとかだったら なに 成り立つかなと思って
GS-S2-D-28	76.087	76.588	うん
GS-S2-C-20	77.653	79.28	あー
GS-S2-A-26	77.68	79.346	なんかあの相撲とか
GS-S2-B-18	77.713	78.9	そうなんですよ
GS-S2-D-29	79.089	79.319	うんうん
GS-S2-A-27	79.818	82.11	そういうの結構あのテレビとかでやってて やっ
GS-S2-A-28	82.391	86.198	とのイベントとしてちょっと成り立つし なんかこう人気も高いので
GS-S2-A-29	86.349	86.55	
GS-S2-A-30	86.971	89.953	くまもんは良いんじゃないの 私一番にしちゃったんですけど
GS-S2-C-21	89.048	91.246	うーん あーそうなんですか
GS-S2-D-30	89.26	89.597	うーん
GS-S2-B-19	89.536	89.96	
GS-S2-A-31	90.303	92.527	まあでも そうですよね子供
GS-S2-B-20	90.602	91.643	そうなんですよ
GS-S2-C-22	91.638	93.101	え くまもん1位ですか
GS-S2-B-21	92.827	93.324	あ はい
GS-S2-C-23	93.598	95.512	えー 私逆に1位ローラにしました
GS-S2-B-22	95.51	96.083	あー
GS-S2-A-32	95.698	96.08	あー
GS-S2-D-31	95.902	96.51	あー まあ
GS-S2-B-23	96.37	98.106	二位ぐらいにローラ置いときました
GS-S2-D-32	97.073	97.217	わ
GS-S2-C-24	97.51	98.869	あー 本当ですか
GS-S2-D-33	97.669	97.87	うん
GS-S2-A-33	97.74	98.289	うーん
GS-S2-A-34	98.979	99.703	ローラ
GS-S2-D-34	99.434	100.513	ローラ強いですね たぶん
GS-S2-A-35	99.933	100.796	たし 確かに
GS-S2-A-36	101.075	104.425	強いかもしれないですけど トークイベントみたいな感じになりますよね
GS-S2-D-35	101.596	101.895	
GS-S2-B-24	101.768	102.837	強いんですけど
GS-S2-B-25	104.414	105.254	そうですよね
GS-S2-C-25	104.634	105.683	あー
GS-S2-A-37	105.259	106.799	難しくないですか 結構
GS-S2-D-36	105.672	108.368	うーん もう一人いないとなんか面白くなさそうですね
GS-S2-A-38	107.155	108.332	{LAUGH}
GS-S2-C-26	108.189	108.462	あー
GS-S2-C-27	108.462	109.144	{LAUGH}
GS-S2-A-39	108.7	112.459	そうですよね 面白いとは思うんですけど 確かに人気ですよね
GS-S2-D-37	110.181	110.378	うん
GS-S2-C-28	110.891	111.887	あー
GS-S2-C-29	112.36	116.431	それかさしことか ど ローラかさしこで私迷い 迷いました
GS-S2-A-40	116.261	116.827	あーでも
GS-S2-D-38	116.417	116.999	ちょ 迷う ど 
GS-S2-D-39	117.44	118.167	同じくらいですかね
GS-S2-B-26	117.535	118.42	ちょっとなんか
GS-S2-A-41	117.55	119.359	うーん なるほど
GS-S2-C-30	118.704	120.419	指原はなんかすごい
GS-S2-B-27	118.722	119.327	うーん
GS-S2-B-28	119.673	119.819	
GS-S2-D-40	119.997	120.374	うん
GS-S2-C-31	120.733	126.138	こう ウケがなんか良いっていう人と悪いっていうの人の差が激しいので 微妙かなーって思って
GS-S2-B-29	123.551	124.551	あー
GS-S2-A-42	124.561	124.883	
GS-S2-B-30	124.873	128.963	それもあって あのーファンが来たらちょっと怖いなとかって思ってしまって
GS-S2-C-32	128.374	130.179	ちょっと治安が悪くなりそうですよね
GS-S2-A-43	129.684	131.546	{LAUGH}
GS-S2-B-31	130.382	131.602	{LAUGH}
GS-S2-C-33	130.526	131.109	来ると
GS-S2-D-41	131.474	132.615	そしたらローラの方がまだ
GS-S2-B-32	131.602	131.855	ちょっと
GS-S2-A-44	131.685	132.345	確かに
GS-S2-B-33	131.855	132.084	{LAUGH}
GS-S2-B-34	132.084	132.339	この
GS-S2-C-34	132.125	134.73	いっぱい来そうですけど なんか治安悪くなりそうって思って
GS-S2-D-42	132.816	133.174	うん
GS-S2-A-45	133.166	133.708	うーん
GS-S2-D-43	133.705	134.503	無難にいけそう
GS-S2-A-46	135.089	135.784	確かに
GS-S2-C-35	135.34	135.926	{LAUGH}
GS-S2-B-35	135.359	135.844	と思
GS-S2-B-36	136.053	138.458	ってですね あのなんか人気ありすぎるのも怖いなって
GS-S2-B-37	138.458	138.721	{LAUGH}
GS-S2-C-36	138.88	139.667	うーん
GS-S2-C-37	140.04	145.717	どうしましょう いや これ順位付けなんで逆に これはないなってみたいな感じで切り捨てていくのも有りかなって思ったんですけど
GS-S2-B-38	145.392	146.25	あー
GS-S2-A-47	145.516	146.852	捨ててきますか
GS-S2-D-44	145.951	146.167	おい
GS-S2-C-38	146.1	147.179	1位決めるより
GS-S2-D-45	146.74	148.846	お 下は俺石田衣良と石川遼なんですけど
GS-S2-C-39	147.8	148.507	下から
GS-S2-A-48	149.357	151.636	私もそこらへんです 石川遼一番下ですね
GS-S2-C-40	149.371	150.052	石川遼
GS-S2-B-39	149.543	151.208	あーそうですね
GS-S2-D-46	150.291	150.477	うん
GS-S2-C-41	150.896	154.092	本当ですか 私山寺って人 私この声優さん知らないんです
GS-S2-D-47	151.465	151.701	うん
GS-S2-D-48	153.954	154.343	え 嘘
GS-S2-B-40	154.374	154.492	え
GS-S2-A-49	154.631	154.831	え
GS-S2-B-41	154.719	156.47	すごい有名人ですよ 山ちゃんですよ
GS-S2-A-50	154.831	155.709	{LAUGH}
GS-S2-D-49	155.141	156.666	え え 大 大御所大御所です
GS-S2-A-51	155.709	156.371	本当ですか
GS-S2-A-52	156.627	157.238	{LAUGH}
GS-S2-D-50	156.909	157.141	声優
GS-S2-C-42	156.914	157.154	うそ
GS-S2-C-43	157.154	157.722	{LAUGH}
GS-S2-B-42	157.362	157.577	あの
GS-S2-B-43	157.863	159.254	オハスタとかやってた人です
GS-S2-A-53	158.317	159.444	オーハーってやってた人です
GS-S2-D-51	158.54	158.737	うん
GS-S2-D-52	159.241	159.61	ううん
GS-S2-C-44	159.421	161.761	すいみません 私全然声優さん知らなくて
GS-S2-B-44	161.321	162.158	ドナルドダックです
GS-S2-D-53	161.74	161.839	うん
GS-S2-A-54	162.829	163.568	あそうなんですか
GS-S2-C-45	162.841	163.008	あ
GS-S2-D-54	163.019	163.166	うん
GS-S2-C-46	163.483	166.059	本当ですか 声優さん全然わからなくて
GS-S2-D-55	166.194	166.424	でも
GS-S2-D-56	166.689	168.82	山寺宏一知ってる人なら絶対き 来ると思うんですよね
GS-S2-C-47	168.949	173.069	あー 私全然わからなくて最下位にしちゃいました これ
GS-S2-A-55	169.619	170.407	うーん
GS-S2-D-57	169.91	170.165	うん
GS-S2-D-58	170.645	171.522	すごい実力者なんで
GS-S2-D-59	171.809	172.313	ものすごい
GS-S2-A-56	172.226	172.864	そうですね
GS-S2-A-57	173.347	174.396	うーん 石川
GS-S2-C-48	174.304	175.111	うーん
GS-S2-A-58	174.709	176.204	遼は私も一番下にしちゃった
GS-S2-B-45	175.342	177.374	石川遼ちょっとなんか
GS-S2-D-60	175.959	176.143	うん
GS-S2-A-59	176.204	178.193	{LAUGH}
GS-S2-D-61	176.279	176.978	{LAUGH}
GS-S2-C-49	176.624	177.693	あ 本当ですか 
GS-S2-D-62	176.978	178.764	下ですよね石川遼 遼君はちょっと
GS-S2-C-50	178.016	179.815	へー 石川遼も私結構
GS-S2-B-46	178.208	181.18	あの呼んだところでどうなるのかなって思っちゃって
GS-S2-A-60	178.342	178.572	え
GS-S2-A-61	180.196	180.935	うーん
GS-S2-C-51	180.377	182.242	下の方にしましたよ なんか
GS-S2-D-63	181.407	183.022	ちょっと 期待できないな
GS-S2-C-52	182.527	184.373	あまり成蹊にも関係ないし
GS-S2-A-62	184.019	185.314	うーんそうですね
GS-S2-B-47	184.351	185.407	そうですよね
GS-S2-C-53	185.123	189.186	来たところでトークをするって感じでも無さそうだし 何やるんだろうみたいな
GS-S2-A-63	187.782	188.293	うーん
GS-S2-B-48	188.417	188.774	うん
GS-S2-A-64	189.164	190.313	フリーパターとかじゃないですか
GS-S2-A-65	190.654	191.344	{LAUGH}
GS-S2-C-54	190.677	191.481	{LAUGH}
GS-S2-D-64	190.943	193.257	{LAUGH}
GS-S2-B-49	192.114	193.341	成蹊大学
GS-S2-A-67	192.667	193.243	{LAUGH}
GS-S2-D-65	193.257	193.929	そんな仕打ち
GS-S2-A-68	193.328	194.123	おーみたいな
GS-S2-D-66	193.929	195.291	{LAUGH}
GS-S2-A-69	194.123	196.23	{LAUGH}
GS-S2-B-50	194.241	195.151	{LAUGH}
GS-S2-D-67	195.315	196.038	なんか失礼
GS-S2-B-51	196.322	197.431	なんか あ うーん
GS-S2-D-68	196.427	197.35	になりそうだね
GS-S2-A-70	197.446	198.104	そうですね
GS-S2-C-55	197.888	200.124	逆にこの人最下位は決定でいいですかね
GS-S2-A-71	200.0	201.484	2ですかね
GS-S2-B-52	200.639	201.511	いいと思います
GS-S2-C-56	200.645	201.583	{LAUGH}
GS-S2-D-69	201.693	202.254	石川遼
GS-S2-B-53	201.695	202.627	{LAUGH}
GS-S2-A-72	201.782	202.75	申し訳ないですね
GS-S2-B-54	202.627	203.201	石川遼
GS-S2-D-70	203.113	203.713	石川遼
GS-S2-C-57	205.869	206.338	あー
GS-S2-C-58	206.651	208.325	全然知りませんでした
GS-S2-A-73	207.659	208.812	{LAUGH}
GS-S2-B-55	207.927	208.534	{LAUGH}
GS-S2-C-59	208.519	209.271	山寺さん
GS-S2-C-60	211.959	212.63	えー
GS-S2-D-71	212.897	214.409	林修先生でも 結構
GS-S2-D-72	214.746	215.182	良いと思うよ
GS-S2-A-74	214.837	217.414	私上位に入れました 一番じゃないですけど
GS-S2-B-56	215.224	217.92	結構 うん上位だと思ってたんですけど
GS-S2-C-61	216.348	216.734	あ
GS-S2-C-62	217.367	217.946	ですか 私も
GS-S2-D-73	217.368	219.423	結構 しょ ソロでも しゃべれそうじゃないですか
GS-S2-A-75	218.996	219.531	うーん
GS-S2-C-63	219.066	220.669	真ん中にしました 私
GS-S2-B-57	219.391	219.667	はい
GS-S2-A-76	220.241	220.385	なんか
GS-S2-A-77	220.586	224.82	特別講義みたいのやってもらってそういうのでイベント うーん
GS-S2-D-74	220.95	221.244	うん
GS-S2-B-58	222.194	222.843	うーん
GS-S2-C-64	222.912	224.79	あー
GS-S2-D-75	222.929	224.967	いつもしゃべる仕事してる人だから
GS-S2-B-59	223.197	224.709	あー
GS-S2-D-76	225.327	225.852	慣れてる
GS-S2-A-78	225.705	233.129	それはちょっと面白いかなって思うんですけど いっぱい人を呼べるかちょっとわかんないですよね なんかその部屋的な問題で
GS-S2-D-77	226.098	226.592	
GS-S2-B-60	228.263	228.956	うんうんうん
GS-S2-D-78	229.47	230.497	うーん
GS-S2-C-65	230.538	231.217	{LAUGH}
GS-S2-D-79	231.813	231.93	ちょ
GS-S2-C-66	232.958	235.545	うーん 微妙ですね
GS-S2-A-79	234.016	234.897	わかんないですけど
GS-S2-D-80	234.35	235.003	そうですね
GS-S2-C-67	236.082	237.958	この人微妙なんで 真ん中にしました
GS-S2-B-61	236.53	236.91	うーん
GS-S2-A-80	237.48	238.928	{LAUGH}
GS-S2-B-62	237.505	238.348	{LAUGH}
GS-S2-B-63	238.348	239.72	微妙ですよねなんかあれ
GS-S2-C-68	238.397	238.698	{LAUGH}
GS-S2-A-81	238.928	240.714	ちょっと好き嫌いもでますもんね
GS-S2-C-69	239.611	241.324	なんとも言えないなって思って
GS-S2-B-64	240.868	243.31	好き嫌いも出るしそのー
GS-S2-C-70	243.411	244.858	この人が来るっていう か
GS-S2-B-65	243.95	244.234	うん
GS-S2-C-71	245.168	248.075	言ったからって わざわざ来るかなみたいな人が
GS-S2-B-66	247.017	249.697	あと微妙にちょっとあの時期が とか思っ
GS-S2-D-81	247.115	248.507	うーん ちょっと怪しいですね
GS-S2-C-72	250.304	253.68	あー ちょっともう若干時代遅れ 衰退期みたいな
GS-S2-B-67	250.308	251.011	たりとかして
GS-S2-B-68	251.271	253.29	ちょっともう若干時代が
GS-S2-A-82	252.446	253.229	うーん
GS-S2-B-69	253.943	254.018	で
GS-S2-C-73	254.991	256.636	いや でもどうなんでしょうね
GS-S2-C-74	257.075	261.603	でもいいですよね なんとも言えないポジションなんですよこの人 すごい思いました
GS-S2-B-70	258.201	259.049	{LAUGH}
GS-S2-A-83	259.381	259.806	{LAUGH}
GS-S2-B-71	259.686	261.46	なんとも言えないんですよ
GS-S2-D-82	259.852	260.017	うん
GS-S2-C-75	262.769	264.806	うーん うーんとどうでしょう 
GS-S2-A-84	266.61	267.327	どうしましょう
GS-S2-A-85	267.327	268.45	{LAUGH}
GS-S2-A-86	269.237	272.942	あとはなんだろう 結構上位にあげたのはあとはゴールデンボンバー
GS-S2-C-76	272.942	274.479	あー私3位にしましたよ
GS-S2-D-83	273.05	273.212	
GS-S2-B-72	273.369	273.91	あー
GS-S2-D-84	273.581	274.247	自分もっすね
GS-S2-A-87	274.383	276.76	うーん私も2位とかにあげましたね
GS-S2-C-77	276.507	278.224	おーゴールデンボンバー
GS-S2-A-88	277.928	279.071	うーん うーん
GS-S2-D-85	277.947	278.451	3位ですね
GS-S2-C-78	280.033	280.808	ノリがあれ 
GS-S2-C-79	281.011	283.85	観客にこう いろいろ振るっていうノリがいいですよね
GS-S2-A-89	283.769	284.795	うーん
GS-S2-C-80	285.372	287.345	確かに盛り上がると思いますよ
GS-S2-A-90	285.644	288.241	うーん どうなる 盛り上がりますよね こうし
GS-S2-D-86	287.839	290.037	若い人はぜ 全部持ってきますよ ゴールデンボンバー
GS-S2-A-91	289.082	290.466	うーん その
GS-S2-C-81	289.699	290.252	{LAUGH}
GS-S2-B-73	289.729	290.47	うーん
GS-S2-A-92	291.27	294.256	ばん バンギャって奴ですか バンギャとかがこうバーって そう
GS-S2-B-74	292.899	293.417	あー
GS-S2-A-93	294.466	295.574	{LAUGH}
GS-S2-D-88	295.037	295.479	{LAUGH}
GS-S2-A-94	295.666	297.434	そういう人たちがこういっぱい来るっちゃ
GS-S2-C-82	295.756	297.322	うーん
GS-S2-A-95	297.718	298.859	来るんじゃないのかなって思います
GS-S2-A-96	299.609	301.362	そういう人集客力は
GS-S2-B-75	299.873	303.24	まあ普通にしゃべらせても大丈夫そうですからね
GS-S2-A-97	302.097	304.109	うーん 望めるんじゃないですか やっぱり
GS-S2-D-89	303.638	305.05	若い人だったら結構強い
GS-S2-A-98	305.02	306.839	うーん若い人だったら強いと思いますとね
GS-S2-D-90	305.677	306.405	かなり強い
GS-S2-C-83	305.764	306.834	うーん
GS-S2-D-91	308.772	311.496	で その音楽系で同じ葉加瀬太郎もずっと捨てがたくて
GS-S2-A-99	308.862	309.386	あとゴール
GS-S2-A-100	311.187	312.85	あー確かに葉加瀬太郎
GS-S2-D-92	311.791	313.084	結構老若男女
GS-S2-A-101	313.202	314.539	{LAUGH}
GS-S2-D-93	313.342	314.965	バランス良く来そうな感じがするんですね
GS-S2-C-84	314.277	316.855	あー葉加瀬太郎結構下にしました私
GS-S2-B-76	314.284	315.26	うんうんうんうん
GS-S2-A-102	314.661	315.211	うーん
GS-S2-D-94	316.932	317.477	えー
GS-S2-C-85	317.383	317.534	やっ
GS-S2-A-103	317.443	318.526	私6位くらいですね
GS-S2-C-86	317.849	318.031	ぱ
GS-S2-B-77	317.895	318.185	はい
GS-S2-C-87	318.578	319.622	あ 本当ですか
GS-S2-A-104	319.044	319.217	うん
GS-S2-C-88	320.246	323.871	私名前聞いたことあるんですけど 実際この方の演奏聴いたことなくて
GS-S2-B-78	324.139	325.6	私誰だっけって
GS-S2-A-105	324.354	324.561	その
GS-S2-C-89	324.423	324.849	実際
GS-S2-A-106	324.979	326.191	情熱大陸の奴ですね
GS-S2-C-90	326.477	328.411	バイオリンとか そういう系のき
GS-S2-A-107	326.884	327.093	{LAUGH}
GS-S2-D-95	327.163	327.296	うん
GS-S2-C-91	328.631	332.773	音楽に興味ない人は 厳しいかなーっと思ったんですよね
GS-S2-B-79	331.189	332.55	通り過ぎてっちゃいますね
GS-S2-A-108	331.516	332.155	うーん
GS-S2-D-96	331.93	332.021	うん
GS-S2-A-109	333.06	334.253	今5分くらいですね
GS-S2-C-92	335.182	337.232	大学の学園祭なんで
GS-S2-C-93	337.889	338.199	なんか
GS-S2-C-94	338.823	340.882	年寄り 年寄りっていうとおかしいですけど
GS-S2-C-95	341.627	345.641	本当にすご こういう音楽好きな人じゃないと行かないかなって思って
GS-S2-B-80	345.325	345.651	うーん
GS-S2-A-110	345.55	346.561	うーん
GS-S2-C-96	348.952	350.661	収益とか集客か
GS-S2-A-112	350.907	352.903	収益を
GS-S2-A-113	353.251	354.11	望むなら
GS-S2-A-114	354.599	354.909	やっぱ
GS-S2-A-115	355.522	358.868	なんですかね ゴールデンボンバーとかがいいのかなとかは思うん
GS-S2-A-116	359.51	359.986	ですけど
GS-S2-A-117	360.276	360.985	どう思います
GS-S2-B-81	361.022	361.73	うーん
GS-S2-A-118	361.118	362.334	{LAUGH}
GS-S2-C-97	361.912	363.2	ゴールデンボンバーですね
GS-S2-A-119	362.457	363.559	やっぱす うーん
GS-S2-D-97	362.686	363.557	うーん
GS-S2-B-82	363.014	366.195	一番お金かからないのってたぶんあの卒業生の
GS-S2-A-120	366.343	367.79	あい 石田衣良さんですか
GS-S2-B-83	366.651	367.953	方ですよね
GS-S2-C-98	367.696	368.528	{LAUGH}
GS-S2-B-84	367.953	369.659	{LAUGH}
GS-S2-A-121	368.82	369.384	さ文学
GS-S2-C-99	368.826	370.12	お金かからない
GS-S2-A-122	369.619	376.011	文学ーの人しか来ないんじゃないですかね やっぱ いや興味はあるんですけど 石田衣良さんね
GS-S2-B-85	369.659	370.059	その
GS-S2-B-86	370.059	370.472	{LAUGH}
GS-S2-B-87	370.472	370.787	その
GS-S2-B-88	370.787	371.063	{LAUGH}
GS-S2-C-100	375.889	378.826	石田衣良さん私もそうですね真ん中の方にしました
GS-S2-A-123	378.527	379.212	うーん
GS-S2-C-101	380.7	381.2	うーん
GS-S2-D-98	381.301	382.656	石田衣良さん下ですね やっぱ自分
GS-S2-D-99	382.656	382.928	{LAUGH}
GS-S2-A-124	382.796	384.155	私も下の方にしちゃいましたね
GS-S2-B-89	384.142	385.061	わからなくて
GS-S2-A-125	384.367	385.538	興味はありますけど
GS-S2-D-100	385.005	385.501	う うん
GS-S2-A-126	385.829	388.288	その収益を求めるかって言われるとちょっと
GS-S2-D-101	387.542	388.888	人が来るかって言われたら
GS-S2-A-127	388.8	389.762	うーん難しい
GS-S2-D-102	389.284	389.749	あんまり
GS-S2-C-102	389.336	390.405	うーん
GS-S2-A-128	392.635	393.762	これ全然決まんないどうしよう
GS-S2-A-129	393.762	395.018	{LAUGH}
GS-S2-B-90	393.806	394.53	{LAUGH}
GS-S2-C-103	395.076	395.802	{LAUGH}
GS-S2-B-91	395.319	395.647	{LAUGH}
GS-S2-D-103	396.006	398.209	下から決めます いし 石川遼 次 次
GS-S2-B-92	396.278	398.779	{息}最下位に石川遼来ただけ終わっちゃいますよ これ
GS-S2-A-130	396.678	397.02	うん
GS-S2-A-131	397.472	398.194	石川遼
GS-S2-C-104	398.158	398.889	石川遼
GS-S2-A-132	398.407	398.753	
GS-S2-C-105	400.42	401.389	やあ どうしよう
GS-S2-D-104	400.851	402.495	自分的には石田衣良なんすけどね
GS-S2-A-133	402.76	404.146	私も石田衣良なんですよね
GS-S2-D-105	403.761	404.07	うん
GS-S2-A-134	404.146	405.138	{LAUGH}
GS-S2-A-135	405.639	405.86	うん
GS-S2-C-106	405.94	407.752	え 石田衣良がどこらへんですか
GS-S2-D-106	407.512	408.713	14です 14です
GS-S2-A-137	407.62	407.797	いし
GS-S2-A-138	408.139	408.625	14位
GS-S2-C-107	408.711	409.837	あー もういいですよ もう
GS-S2-B-93	408.715	409.182	14
GS-S2-B-94	409.182	409.389	{LAUGH}
GS-S2-A-139	410.126	411.064	{LAUGH}
GS-S2-C-108	410.7	413.164	私もなんかそこらへん微妙に迷っているところなんで
GS-S2-B-95	413.281	414.409	ど じゃあとりあえず
GS-S2-C-109	413.653	417.548	まあ後でなんかチェンジとかすればいい とりあえずガンガン入れちゃいますか
GS-S2-D-107	414.831	415.031	
GS-S2-B-96	417.661	418.579	とりあえず暫定で
GS-S2-D-108	418.624	418.764	うん
GS-S2-C-110	418.855	419.475	そうですね
GS-S2-A-140	419.323	419.588	次
GS-S2-A-141	420.153	421.934	ミッツマングローブとか見たいですか
GS-S2-D-109	420.95	421.302	うん
GS-S2-B-97	422.633	423.89	好きな人は好きですよね
GS-S2-D-110	423.087	424.114	あー 自分好きなんで
GS-S2-C-111	423.839	424.69	{LAUGH}
GS-S2-A-142	424.079	425.095	あーそっかー
GS-S2-D-111	424.114	424.637	{LAUGH}
GS-S2-D-112	424.637	426.374	自分好きなんで上にしちゃったんですけど
GS-S2-A-143	425.564	426.383	そっか
GS-S2-D-113	426.93	427.953	あ これ下ですね やっぱり
GS-S2-C-112	427.738	429.873	面白いですよねあの人 とりあえず
GS-S2-D-114	428.999	430.536	芦田愛ちゃん微妙だと思うんですよ
GS-S2-B-98	429.613	430.346	中盤
GS-S2-A-144	430.184	431.88	あー芦田愛ちゃん確かに
GS-S2-C-113	430.37	430.48	あ
GS-S2-C-114	430.835	432.806	あ 私も芦田愛ちゃん下にしました
GS-S2-B-99	431.182	432.309	芦田愛
GS-S2-D-115	432.481	432.598	うん
GS-S2-B-100	433.472	435.963	芦田愛はまあなんか中盤くらいだなって思っちゃって
GS-S2-A-145	434.028	434.736	芦田愛ちゃんいい?
GS-S2-D-116	434.281	434.489	うん
GS-S2-D-117	435.372	435.573	うん
GS-S2-C-115	436.204	436.975	うーん
GS-S2-A-146	436.291	438.173	なんかこう 演技は見たいけど
GS-S2-A-147	438.496	439.952	話を聞くのにはちょっと
GS-S2-A-148	440.21	440.433	こと
GS-S2-C-116	440.448	442.107	ちょっと向いてないかなって
GS-S2-A-149	440.696	441.981	足りないですよね
GS-S2-D-118	440.698	440.909	うん
GS-S2-D-119	441.3	441.545	うん
GS-S2-C-117	442.608	443.849	感じがしますよね
GS-S2-A-150	442.908	443.587	か芦田愛で
GS-S2-A-151	443.668	444.939	{LAUGH}
GS-S2-C-118	444.941	445.425	芦田
GS-S2-A-152	445.03	445.925	難しいこれ
GS-S2-D-120	445.296	445.88	
GS-S2-A-153	446.112	446.519	決めんの
GS-S2-B-101	446.445	448.059	13位芦田愛でいいですか
GS-S2-A-154	447.817	449.438	はーい 入れちゃっていいですか すみません
GS-S2-D-121	448.493	448.819	うん
GS-S2-C-119	449.358	450.999	あ いいですよ 私もそうしたんで
GS-S2-C-120	451.234	451.67	全然
GS-S2-D-122	453.064	455.638	12位は そうだな どうしようかな
GS-S2-A-155	457.269	459.07	うーん
GS-S2-D-123	457.767	457.866	うん
GS-S2-B-102	458.196	460.376	なんか下から決めていくって新しいですね
GS-S2-A-156	459.889	460.381	{LAUGH}
GS-S2-D-124	460.248	460.436	うん
GS-S2-C-121	461.108	461.676	{LAUGH}
GS-S2-A-157	461.785	462.71	（どうですかね）そうですかね
GS-S2-D-125	462.583	463.388	決めやすいんすよね やっぱり
